country,country_iso3,category,variable,source,raw_value,normalized_score,weight,primary
Ireland,IRL,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,14.75,98.4481,0.25,False
Ireland,IRL,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.838,68.38,0.45,True
Israel,ISR,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.388386363636364,53.8839,0.3,True
Israel,ISR,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,41.84,78.3995,0.25,False
Israel,ISR,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,7.341,73.41,0.45,True
Italy,ITA,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.716151515151514,57.1615,0.3,True
Italy,ITA,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,31.77,85.852,0.25,False
Italy,ITA,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.324,63.24,0.45,True
Ivory Coast,CIV,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.08,50.8,0.45,True
Jamaica,JAM,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,4.258068181818182,42.5807,0.3,True
Jamaica,JAM,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,75.31,53.6293,0.25,False
Jamaica,JAM,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.842,58.42,0.45,True
Japan,JPN,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,6.041776515151515,60.4178,0.3,True
Japan,JPN,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,23.58,91.9132,0.25,False
Japan,JPN,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.06,60.6,0.45,True
Jordan,JOR,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,90.5,42.3876,0.25,False
Jordan,JOR,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.186,41.86,0.45,True
Kazakhstan,KAZ,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.430992424242424,54.3099,0.3,True
Kazakhstan,KAZ,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,82.56,48.2638,0.25,False
Kazakhstan,KAZ,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.188,61.88,0.45,True
Kenya,KEN,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,4.192371212121213,41.9237,0.3,True
Kenya,KEN,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,100.81,34.7575,0.25,False
Kenya,KEN,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.47,44.7,0.45,True
Kosovo,XKX,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.561,65.61,0.45,True
Kuwait,KWT,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,75.56,53.4443,0.25,False
Kuwait,KWT,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.951,69.51,0.45,True
Kyrgyzstan,KGZ,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,95.25,38.8723,0.25,False
Kyrgyzstan,KGZ,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.714,57.14,0.45,True
Laos,LAO,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,109.62,28.2374,0.25,False
Laos,LAO,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.139,51.39,0.45,True
Latvia,LVA,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,6.427909090909091,64.2791,0.3,True
Latvia,LVA,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,36.75,82.1665,0.25,False
Latvia,LVA,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.234,62.34,0.45,True
Lebanon,LBN,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,4.077348484848485,40.7735,0.3,True
Lebanon,LBN,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,114.31,24.7665,0.25,False
Lebanon,LBN,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,2.707,27.07,0.45,True
Lesotho,LSO,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,127.62,14.9161,0.25,False
Lesotho,LSO,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,3.186,31.86,0.45,True
Liberia,LBR,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,124.75,17.0402,0.25,False
Liberia,LBR,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.269,42.69,0.45,True
Libya,LBY,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,131.62,11.9559,0.25,False
Libya,LBY,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.866,58.66,0.45,True
Lithuania,LTU,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,6.647037878787878,66.4704,0.3,True
Lithuania,LTU,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,40.34,79.5096,0.25,False
Lithuania,LTU,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.818,68.18,0.45,True
Luxembourg,LUX,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.679462121212121,56.7946,0.3,True
Luxembourg,LUX,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,11.09,100.0,0.25,False
Luxembourg,LUX,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,7.122,71.22,0.45,True
Madagascar,MDG,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,126.06,16.0707,0.25,False
Madagascar,MDG,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.228,42.28,0.45,True
Malawi,MWI,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,115.62,23.797,0.25,False
Malawi,MWI,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,3.421,34.21,0.45,True
Malaysia,MYS,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.578439393939394,55.7844,0.3,True
Malaysia,MYS,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,52.0,70.8804,0.25,False
Malaysia,MYS,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.975,59.75,0.45,True
Mali,MLI,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,131.38,12.1335,0.25,False
Mali,MLI,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.232,42.32,0.45,True
Malta,MLT,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,4.838295454545454,48.383,0.3,True
Malta,MLT,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,32.0,85.6818,0.25,False
Malta,MLT,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.346,63.46,0.45,True
Mauritania,MRT,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,139.88,5.8429,0.25,False
Mauritania,MRT,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.505,45.05,0.45,True
Mauritius,MUS,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,59.16,65.5815,0.25,False
Mauritius,MUS,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.816,58.16,0.45,True
Mexico,MEX,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.815151515151515,58.1515,0.3,True
Mexico,MEX,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,77.25,52.1936,0.25,False
Mexico,MEX,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.678,66.78,0.45,True
Moldova,MDA,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.388113636363637,53.8811,0.3,True
Moldova,MDA,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,82.38,48.397,0.25,False
Moldova,MDA,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.816,58.16,0.45,True
Mongolia,MNG,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,90.56,42.3432,0.25,False
Mongolia,MNG,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.696,56.96,0.45,True
Montenegro,MNE,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,61.38,63.9385,0.25,False
Montenegro,MNE,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.707,57.07,0.45,True
Morocco,MAR,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,4.206636363636363,42.0664,0.3,True
Morocco,MAR,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,96.56,37.9028,0.25,False
Morocco,MAR,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.795,47.95,0.45,True
Mozambique,MOZ,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,132.0,11.6746,0.25,False
Mozambique,MOZ,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.216,52.16,0.45,True
Myanmar,MMR,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,126.5,15.745,0.25,False
Myanmar,MMR,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.354,43.54,0.45,True
Namibia,NAM,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,89.81,42.8983,0.25,False
Namibia,NAM,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.832,48.32,0.45,True
Nepal,NPL,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.248136363636363,52.4814,0.3,True
Nepal,NPL,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,106.38,30.6353,0.25,False
Nepal,NPL,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.158,51.58,0.45,True
Netherlands,NLD,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,6.396113636363637,63.9611,0.3,True
Netherlands,NLD,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,9.08,100.0,0.25,False
Netherlands,NLD,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,7.319,73.19,0.45,True
New Zealand,NZL,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,6.432189393939393,64.3219,0.3,True
New Zealand,NZL,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,17.33,96.5387,0.25,False
New Zealand,NZL,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,7.029,70.29,0.45,True
Nicaragua,NIC,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,3.630015151515152,36.3002,0.3,True
Nicaragua,NIC,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,110.06,27.9118,0.25,False
Nicaragua,NIC,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,6.284,62.84,0.45,True
Niger,NER,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,130.75,12.5997,0.25,False
Niger,NER,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.556,45.56,0.45,True
Nigeria,NGA,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,3.719825757575757,37.1983,0.3,True
Nigeria,NGA,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,130.12,13.066,0.25,False
Nigeria,NGA,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,4.881,48.81,0.45,True
North Macedonia,MKD,calidad_de_vida_y_bienestar,city_quality_of_life_composite,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.304583333333333,53.0458,0.3,True
North Macedonia,MKD,calidad_de_vida_y_bienestar,global_prosperity_average_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,69.81,57.6997,0.25,False
North Macedonia,MKD,calidad_de_vida_y_bienestar,world_happiness_ladder_score_2024,world-happiness-2024/World-happiness-report-2024.csv,5.369,53.69,0.45,True
